"No.","Time","Source","Destination","Protocol","Length","Info"
"2142","2021-04-01 17:24:57.321136","34.240.107.124","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  49730 [ACK] Seq=4651 Ack=4652 Win=120 Len=0 TSval=1115469857 TSecr=2202107319"
"2143","2021-04-01 17:25:01.651229","192.168.0.101","52.210.184.200","TCP","66","[TCP Keep-Alive] 58088  >  443 [ACK] Seq=4651 Ack=4651 Win=8292 Len=0 TSval=3481584490 TSecr=1599072"
"2144","2021-04-01 17:25:01.670876","52.210.184.200","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  58088 [ACK] Seq=4651 Ack=4652 Win=425 Len=0 TSval=1614177 TSecr=3481554193"
"2145","2021-04-01 17:25:01.999289","192.168.0.101","34.240.107.124","TLSv1.2","97","Application Data"
"2146","2021-04-01 17:25:02.021761","34.240.107.124","192.168.0.101","TLSv1.2","97","Application Data"
"2147","2021-04-01 17:25:02.022215","192.168.0.101","34.240.107.124","TCP","66","49730  >  443 [ACK] Seq=4683 Ack=4682 Win=1002 Len=0 TSval=2202142319 TSecr=1115474558"
"2148","2021-04-01 17:25:06.334290","192.168.0.101","52.210.184.200","TLSv1.2","97","Application Data"
"2149","2021-04-01 17:25:06.354946","52.210.184.200","192.168.0.101","TLSv1.2","97","Application Data"
"2150","2021-04-01 17:25:06.355429","192.168.0.101","52.210.184.200","TCP","66","58088  >  443 [ACK] Seq=4683 Ack=4682 Win=8292 Len=0 TSval=3481589194 TSecr=1618861"
"2151","2021-04-01 17:25:17.267202","192.168.0.101","34.240.107.124","TCP","66","[TCP Keep-Alive] 49730  >  443 [ACK] Seq=4682 Ack=4682 Win=1002 Len=0 TSval=2202157564 TSecr=1115474558"
"2152","2021-04-01 17:25:17.289143","34.240.107.124","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  49730 [ACK] Seq=4682 Ack=4683 Win=120 Len=0 TSval=1115489825 TSecr=2202142319"
"2153","2021-04-01 17:25:21.363199","192.168.0.101","52.210.184.200","TCP","66","[TCP Keep-Alive] 58088  >  443 [ACK] Seq=4682 Ack=4682 Win=8292 Len=0 TSval=3481604203 TSecr=1618861"
"2154","2021-04-01 17:25:21.382694","52.210.184.200","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  58088 [ACK] Seq=4682 Ack=4683 Win=425 Len=0 TSval=1633889 TSecr=3481589194"
"2155","2021-04-01 17:25:32.371157","192.168.0.101","34.240.107.124","TCP","66","[TCP Keep-Alive] 49730  >  443 [ACK] Seq=4682 Ack=4682 Win=1002 Len=0 TSval=2202172669 TSecr=1115489825"
"2156","2021-04-01 17:25:32.392607","34.240.107.124","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  49730 [ACK] Seq=4682 Ack=4683 Win=120 Len=0 TSval=1115504930 TSecr=2202142319"
"2157","2021-04-01 17:25:36.467162","192.168.0.101","52.210.184.200","TCP","66","[TCP Keep-Alive] 58088  >  443 [ACK] Seq=4682 Ack=4682 Win=8292 Len=0 TSval=3481619307 TSecr=1633889"
"2158","2021-04-01 17:25:36.486917","52.210.184.200","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  58088 [ACK] Seq=4682 Ack=4683 Win=425 Len=0 TSval=1648994 TSecr=3481589194"
"2159","2021-04-01 17:25:36.999774","192.168.0.101","34.240.107.124","TLSv1.2","97","Application Data"
"2160","2021-04-01 17:25:37.022172","34.240.107.124","192.168.0.101","TLSv1.2","97","Application Data"
"2161","2021-04-01 17:25:37.022635","192.168.0.101","34.240.107.124","TCP","66","49730  >  443 [ACK] Seq=4714 Ack=4713 Win=1002 Len=0 TSval=2202177320 TSecr=1115509559"
"2162","2021-04-01 17:25:41.333938","192.168.0.101","52.210.184.200","TLSv1.2","97","Application Data"
"2163","2021-04-01 17:25:41.354754","52.210.184.200","192.168.0.101","TLSv1.2","97","Application Data"
"2164","2021-04-01 17:25:41.355218","192.168.0.101","52.210.184.200","TCP","66","58088  >  443 [ACK] Seq=4714 Ack=4713 Win=8292 Len=0 TSval=3481624195 TSecr=1653862"
"2165","2021-04-01 17:25:52.083118","192.168.0.101","34.240.107.124","TCP","66","[TCP Keep-Alive] 49730  >  443 [ACK] Seq=4713 Ack=4713 Win=1002 Len=0 TSval=2202192381 TSecr=1115509559"
"2166","2021-04-01 17:25:52.104850","34.240.107.124","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  49730 [ACK] Seq=4713 Ack=4714 Win=120 Len=0 TSval=1115524641 TSecr=2202177320"
"2167","2021-04-01 17:25:56.435007","192.168.0.101","52.210.184.200","TCP","66","[TCP Keep-Alive] 58088  >  443 [ACK] Seq=4713 Ack=4713 Win=8292 Len=0 TSval=3481639275 TSecr=1653862"
"2168","2021-04-01 17:25:56.454597","52.210.184.200","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  58088 [ACK] Seq=4713 Ack=4714 Win=425 Len=0 TSval=1668962 TSecr=3481624195"
"2169","2021-04-01 17:26:07.187143","192.168.0.101","34.240.107.124","TCP","66","[TCP Keep-Alive] 49730  >  443 [ACK] Seq=4713 Ack=4713 Win=1002 Len=0 TSval=2202207486 TSecr=1115524641"
"2170","2021-04-01 17:26:07.208774","34.240.107.124","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  49730 [ACK] Seq=4713 Ack=4714 Win=120 Len=0 TSval=1115539746 TSecr=2202177320"
"2171","2021-04-01 17:26:11.539038","192.168.0.101","52.210.184.200","TCP","66","[TCP Keep-Alive] 58088  >  443 [ACK] Seq=4713 Ack=4713 Win=8292 Len=0 TSval=3481654380 TSecr=1668962"
"2172","2021-04-01 17:26:11.559260","52.210.184.200","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  58088 [ACK] Seq=4713 Ack=4714 Win=425 Len=0 TSval=1684067 TSecr=3481624195"
"2173","2021-04-01 17:26:11.999494","192.168.0.101","34.240.107.124","TLSv1.2","97","Application Data"
"2174","2021-04-01 17:26:12.021625","34.240.107.124","192.168.0.101","TLSv1.2","97","Application Data"
"2175","2021-04-01 17:26:12.022090","192.168.0.101","34.240.107.124","TCP","66","49730  >  443 [ACK] Seq=4745 Ack=4744 Win=1002 Len=0 TSval=2202212321 TSecr=1115544559"
"2176","2021-04-01 17:26:16.334166","192.168.0.101","52.210.184.200","TLSv1.2","97","Application Data"
"2177","2021-04-01 17:26:16.354957","52.210.184.200","192.168.0.101","TLSv1.2","97","Application Data"
"2178","2021-04-01 17:26:16.355421","192.168.0.101","52.210.184.200","TCP","66","58088  >  443 [ACK] Seq=4745 Ack=4744 Win=8292 Len=0 TSval=3481659196 TSecr=1688863"
"2179","2021-04-01 17:26:27.155090","192.168.0.101","34.240.107.124","TCP","66","[TCP Keep-Alive] 49730  >  443 [ACK] Seq=4744 Ack=4744 Win=1002 Len=0 TSval=2202227454 TSecr=1115544559"
"2180","2021-04-01 17:26:27.176812","34.240.107.124","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  49730 [ACK] Seq=4744 Ack=4745 Win=120 Len=0 TSval=1115559714 TSecr=2202212321"
"2181","2021-04-01 17:26:31.507080","192.168.0.101","52.210.184.200","TCP","66","[TCP Keep-Alive] 58088  >  443 [ACK] Seq=4744 Ack=4744 Win=8292 Len=0 TSval=3481674348 TSecr=1688863"
"2182","2021-04-01 17:26:31.526465","52.210.184.200","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  58088 [ACK] Seq=4744 Ack=4745 Win=425 Len=0 TSval=1704035 TSecr=3481659196"
"2183","2021-04-01 17:26:42.258887","192.168.0.101","34.240.107.124","TCP","66","[TCP Keep-Alive] 49730  >  443 [ACK] Seq=4744 Ack=4744 Win=1002 Len=0 TSval=2202242558 TSecr=1115559714"
"2184","2021-04-01 17:26:42.280798","34.240.107.124","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  49730 [ACK] Seq=4744 Ack=4745 Win=120 Len=0 TSval=1115574818 TSecr=2202212321"
"2185","2021-04-01 17:26:42.817258","192.168.0.101","216.239.35.8","NTP","90","NTP Version 4, client"
"2186","2021-04-01 17:26:42.832853","216.239.35.8","192.168.0.101","NTP","90","NTP Version 4, server"
"2187","2021-04-01 17:26:46.610924","192.168.0.101","52.210.184.200","TCP","66","[TCP Keep-Alive] 58088  >  443 [ACK] Seq=4744 Ack=4744 Win=8292 Len=0 TSval=3481689452 TSecr=1704035"
"2188","2021-04-01 17:26:46.630507","52.210.184.200","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  58088 [ACK] Seq=4744 Ack=4745 Win=425 Len=0 TSval=1719139 TSecr=3481659196"
"2189","2021-04-01 17:26:46.999280","192.168.0.101","34.240.107.124","TLSv1.2","97","Application Data"
"2190","2021-04-01 17:26:47.021511","34.240.107.124","192.168.0.101","TLSv1.2","97","Application Data"
"2191","2021-04-01 17:26:47.021983","192.168.0.101","34.240.107.124","TCP","66","49730  >  443 [ACK] Seq=4776 Ack=4775 Win=1002 Len=0 TSval=2202247321 TSecr=1115579559"
"2192","2021-04-01 17:26:51.333736","192.168.0.101","52.210.184.200","TLSv1.2","97","Application Data"
"2193","2021-04-01 17:26:51.354075","52.210.184.200","192.168.0.101","TLSv1.2","97","Application Data"
"2194","2021-04-01 17:26:51.354537","192.168.0.101","52.210.184.200","TCP","66","58088  >  443 [ACK] Seq=4776 Ack=4775 Win=8292 Len=0 TSval=3481694196 TSecr=1723863"
"2195","2021-04-01 17:27:02.226786","192.168.0.101","34.240.107.124","TCP","66","[TCP Keep-Alive] 49730  >  443 [ACK] Seq=4775 Ack=4775 Win=1002 Len=0 TSval=2202262527 TSecr=1115579559"
"2196","2021-04-01 17:27:02.248699","34.240.107.124","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  49730 [ACK] Seq=4775 Ack=4776 Win=120 Len=0 TSval=1115594786 TSecr=2202247321"
"2197","2021-04-01 17:27:06.578808","192.168.0.101","52.210.184.200","TCP","66","[TCP Keep-Alive] 58088  >  443 [ACK] Seq=4775 Ack=4775 Win=8292 Len=0 TSval=3481709421 TSecr=1723863"
"2198","2021-04-01 17:27:06.598598","52.210.184.200","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  58088 [ACK] Seq=4775 Ack=4776 Win=425 Len=0 TSval=1739108 TSecr=3481694196"
"2199","2021-04-01 17:27:17.330916","192.168.0.101","34.240.107.124","TCP","66","[TCP Keep-Alive] 49730  >  443 [ACK] Seq=4775 Ack=4775 Win=1002 Len=0 TSval=2202277631 TSecr=1115594786"
"2200","2021-04-01 17:27:17.353287","34.240.107.124","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  49730 [ACK] Seq=4775 Ack=4776 Win=120 Len=0 TSval=1115609890 TSecr=2202247321"
"2201","2021-04-01 17:27:21.682868","192.168.0.101","52.210.184.200","TCP","66","[TCP Keep-Alive] 58088  >  443 [ACK] Seq=4775 Ack=4775 Win=8292 Len=0 TSval=3481724525 TSecr=1739108"
"2202","2021-04-01 17:27:21.702595","52.210.184.200","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  58088 [ACK] Seq=4775 Ack=4776 Win=425 Len=0 TSval=1754212 TSecr=3481694196"
"2203","2021-04-01 17:27:21.998967","192.168.0.101","34.240.107.124","TLSv1.2","97","Application Data"
"2204","2021-04-01 17:27:22.021842","34.240.107.124","192.168.0.101","TLSv1.2","97","Application Data"
"2205","2021-04-01 17:27:22.022294","192.168.0.101","34.240.107.124","TCP","66","49730  >  443 [ACK] Seq=4807 Ack=4806 Win=1002 Len=0 TSval=2202282323 TSecr=1115614559"
"2206","2021-04-01 17:27:26.317342","192.168.0.101","192.168.0.1","DHCP","332","DHCP Request  - Transaction ID 0x7d722d75"
"2207","2021-04-01 17:27:26.317968","192.168.0.1","192.168.0.101","DHCP","590","DHCP ACK      - Transaction ID 0x7d722d75"
"2208","2021-04-01 17:27:26.335161","192.168.0.101","52.210.184.200","TLSv1.2","97","Application Data"
"2209","2021-04-01 17:27:26.356889","52.210.184.200","192.168.0.101","TLSv1.2","97","Application Data"
"2210","2021-04-01 17:27:26.357439","192.168.0.101","52.210.184.200","TCP","66","58088  >  443 [ACK] Seq=4807 Ack=4806 Win=8292 Len=0 TSval=3481729200 TSecr=1758867"
"2211","2021-04-01 17:27:37.042810","192.168.0.101","34.240.107.124","TCP","66","[TCP Keep-Alive] 49730  >  443 [ACK] Seq=4806 Ack=4806 Win=1002 Len=0 TSval=2202297343 TSecr=1115614559"
"2212","2021-04-01 17:27:37.064771","34.240.107.124","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  49730 [ACK] Seq=4806 Ack=4807 Win=120 Len=0 TSval=1115629602 TSecr=2202282323"
"2213","2021-04-01 17:27:41.394785","192.168.0.101","52.210.184.200","TCP","66","[TCP Keep-Alive] 58088  >  443 [ACK] Seq=4806 Ack=4806 Win=8292 Len=0 TSval=3481744237 TSecr=1758867"
"2214","2021-04-01 17:27:41.414375","52.210.184.200","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  58088 [ACK] Seq=4806 Ack=4807 Win=425 Len=0 TSval=1773924 TSecr=3481729200"
"2215","2021-04-01 17:27:52.146742","192.168.0.101","34.240.107.124","TCP","66","[TCP Keep-Alive] 49730  >  443 [ACK] Seq=4806 Ack=4806 Win=1002 Len=0 TSval=2202312448 TSecr=1115629602"
"2216","2021-04-01 17:27:52.168470","34.240.107.124","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  49730 [ACK] Seq=4806 Ack=4807 Win=120 Len=0 TSval=1115644706 TSecr=2202282323"
"2217","2021-04-01 17:27:56.498697","192.168.0.101","52.210.184.200","TCP","66","[TCP Keep-Alive] 58088  >  443 [ACK] Seq=4806 Ack=4806 Win=8292 Len=0 TSval=3481759342 TSecr=1773924"
"2218","2021-04-01 17:27:56.518194","52.210.184.200","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  58088 [ACK] Seq=4806 Ack=4807 Win=425 Len=0 TSval=1789029 TSecr=3481729200"
"2219","2021-04-01 17:27:56.999804","192.168.0.101","34.240.107.124","TLSv1.2","97","Application Data"
"2220","2021-04-01 17:27:57.022357","34.240.107.124","192.168.0.101","TLSv1.2","97","Application Data"
"2221","2021-04-01 17:27:57.022799","192.168.0.101","34.240.107.124","TCP","66","49730  >  443 [ACK] Seq=4838 Ack=4837 Win=1002 Len=0 TSval=2202317324 TSecr=1115649560"
"2222","2021-04-01 17:28:01.333545","192.168.0.101","52.210.184.200","TLSv1.2","97","Application Data"
"2223","2021-04-01 17:28:01.354220","52.210.184.200","192.168.0.101","TLSv1.2","97","Application Data"
"2224","2021-04-01 17:28:01.354673","192.168.0.101","52.210.184.200","TCP","66","58088  >  443 [ACK] Seq=4838 Ack=4837 Win=8292 Len=0 TSval=3481764198 TSecr=1793865"
"2225","2021-04-01 17:28:12.114695","192.168.0.101","34.240.107.124","TCP","66","[TCP Keep-Alive] 49730  >  443 [ACK] Seq=4837 Ack=4837 Win=1002 Len=0 TSval=2202332416 TSecr=1115649560"
"2226","2021-04-01 17:28:12.137491","34.240.107.124","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  49730 [ACK] Seq=4837 Ack=4838 Win=120 Len=0 TSval=1115664675 TSecr=2202317324"
"2227","2021-04-01 17:28:16.466485","192.168.0.101","52.210.184.200","TCP","66","[TCP Keep-Alive] 58088  >  443 [ACK] Seq=4837 Ack=4837 Win=8292 Len=0 TSval=3481779310 TSecr=1793865"
"2228","2021-04-01 17:28:16.487111","52.210.184.200","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  58088 [ACK] Seq=4837 Ack=4838 Win=425 Len=0 TSval=1808998 TSecr=3481764198"
"2229","2021-04-01 17:28:27.218694","192.168.0.101","34.240.107.124","TCP","66","[TCP Keep-Alive] 49730  >  443 [ACK] Seq=4837 Ack=4837 Win=1002 Len=0 TSval=2202347520 TSecr=1115664675"
"2230","2021-04-01 17:28:27.240720","34.240.107.124","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  49730 [ACK] Seq=4837 Ack=4838 Win=120 Len=0 TSval=1115679778 TSecr=2202317324"
"2231","2021-04-01 17:28:31.570620","192.168.0.101","52.210.184.200","TCP","66","[TCP Keep-Alive] 58088  >  443 [ACK] Seq=4837 Ack=4837 Win=8292 Len=0 TSval=3481794415 TSecr=1808998"
"2232","2021-04-01 17:28:31.590517","52.210.184.200","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  58088 [ACK] Seq=4837 Ack=4838 Win=425 Len=0 TSval=1824102 TSecr=3481764198"
"2233","2021-04-01 17:28:31.998777","192.168.0.101","34.240.107.124","TLSv1.2","97","Application Data"
"2234","2021-04-01 17:28:32.021143","34.240.107.124","192.168.0.101","TLSv1.2","97","Application Data"
"2235","2021-04-01 17:28:32.021584","192.168.0.101","34.240.107.124","TCP","66","49730  >  443 [ACK] Seq=4869 Ack=4868 Win=1002 Len=0 TSval=2202352324 TSecr=1115684559"
"2236","2021-04-01 17:28:36.333516","192.168.0.101","52.210.184.200","TLSv1.2","97","Application Data"
"2237","2021-04-01 17:28:36.353827","52.210.184.200","192.168.0.101","TLSv1.2","97","Application Data"
"2238","2021-04-01 17:28:36.354268","192.168.0.101","52.210.184.200","TCP","66","58088  >  443 [ACK] Seq=4869 Ack=4868 Win=8292 Len=0 TSval=3481799198 TSecr=1828865"
"2239","2021-04-01 17:28:47.186559","192.168.0.101","34.240.107.124","TCP","66","[TCP Keep-Alive] 49730  >  443 [ACK] Seq=4868 Ack=4868 Win=1002 Len=0 TSval=2202367489 TSecr=1115684559"
"2240","2021-04-01 17:28:47.208201","34.240.107.124","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  49730 [ACK] Seq=4868 Ack=4869 Win=120 Len=0 TSval=1115699746 TSecr=2202352324"
"2241","2021-04-01 17:28:51.538406","192.168.0.101","52.210.184.200","TCP","66","[TCP Keep-Alive] 58088  >  443 [ACK] Seq=4868 Ack=4868 Win=8292 Len=0 TSval=3481814383 TSecr=1828865"
"2242","2021-04-01 17:28:51.557871","52.210.184.200","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  58088 [ACK] Seq=4868 Ack=4869 Win=425 Len=0 TSval=1844070 TSecr=3481799198"
"2243","2021-04-01 17:29:02.290484","192.168.0.101","34.240.107.124","TCP","66","[TCP Keep-Alive] 49730  >  443 [ACK] Seq=4868 Ack=4868 Win=1002 Len=0 TSval=2202382593 TSecr=1115699746"
"2244","2021-04-01 17:29:02.312174","34.240.107.124","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  49730 [ACK] Seq=4868 Ack=4869 Win=120 Len=0 TSval=1115714850 TSecr=2202352324"
"2245","2021-04-01 17:29:06.642516","192.168.0.101","52.210.184.200","TCP","66","[TCP Keep-Alive] 58088  >  443 [ACK] Seq=4868 Ack=4868 Win=8292 Len=0 TSval=3481829487 TSecr=1844070"
"2246","2021-04-01 17:29:06.661808","52.210.184.200","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  58088 [ACK] Seq=4868 Ack=4869 Win=425 Len=0 TSval=1859174 TSecr=3481799198"
"2247","2021-04-01 17:29:06.998841","192.168.0.101","34.240.107.124","TLSv1.2","97","Application Data"
"2248","2021-04-01 17:29:07.022416","34.240.107.124","192.168.0.101","TLSv1.2","97","Application Data"
"2249","2021-04-01 17:29:07.022851","192.168.0.101","34.240.107.124","TCP","66","49730  >  443 [ACK] Seq=4900 Ack=4899 Win=1002 Len=0 TSval=2202387326 TSecr=1115719560"
"2250","2021-04-01 17:29:11.333339","192.168.0.101","52.210.184.200","TLSv1.2","97","Application Data"
"2251","2021-04-01 17:29:11.353861","52.210.184.200","192.168.0.101","TLSv1.2","97","Application Data"
"2252","2021-04-01 17:29:11.354338","192.168.0.101","52.210.184.200","TCP","66","58088  >  443 [ACK] Seq=4900 Ack=4899 Win=8292 Len=0 TSval=3481834199 TSecr=1863866"
"2253","2021-04-01 17:29:22.258281","192.168.0.101","34.240.107.124","TCP","66","[TCP Keep-Alive] 49730  >  443 [ACK] Seq=4899 Ack=4899 Win=1002 Len=0 TSval=2202402562 TSecr=1115719560"
"2254","2021-04-01 17:29:22.280130","34.240.107.124","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  49730 [ACK] Seq=4899 Ack=4900 Win=120 Len=0 TSval=1115734818 TSecr=2202387326"
"2255","2021-04-01 17:29:26.354325","192.168.0.101","52.210.184.200","TCP","66","[TCP Keep-Alive] 58088  >  443 [ACK] Seq=4899 Ack=4899 Win=8292 Len=0 TSval=3481849200 TSecr=1863866"
"2256","2021-04-01 17:29:26.374007","52.210.184.200","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  58088 [ACK] Seq=4899 Ack=4900 Win=425 Len=0 TSval=1878887 TSecr=3481834199"
"2257","2021-04-01 17:29:37.362405","192.168.0.101","34.240.107.124","TCP","66","[TCP Keep-Alive] 49730  >  443 [ACK] Seq=4899 Ack=4899 Win=1002 Len=0 TSval=2202417666 TSecr=1115734818"
"2258","2021-04-01 17:29:37.383970","34.240.107.124","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  49730 [ACK] Seq=4899 Ack=4900 Win=120 Len=0 TSval=1115749922 TSecr=2202387326"
"2259","2021-04-01 17:29:41.458371","192.168.0.101","52.210.184.200","TCP","66","[TCP Keep-Alive] 58088  >  443 [ACK] Seq=4899 Ack=4899 Win=8292 Len=0 TSval=3481864304 TSecr=1878887"
"2260","2021-04-01 17:29:41.477822","52.210.184.200","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  58088 [ACK] Seq=4899 Ack=4900 Win=425 Len=0 TSval=1893991 TSecr=3481834199"
"2261","2021-04-01 17:29:41.998559","192.168.0.101","34.240.107.124","TLSv1.2","97","Application Data"
"2262","2021-04-01 17:29:42.020738","34.240.107.124","192.168.0.101","TLSv1.2","97","Application Data"
"2263","2021-04-01 17:29:42.021165","192.168.0.101","34.240.107.124","TCP","66","49730  >  443 [ACK] Seq=4931 Ack=4930 Win=1002 Len=0 TSval=2202422325 TSecr=1115754559"
"2264","2021-04-01 17:29:46.333296","192.168.0.101","52.210.184.200","TLSv1.2","97","Application Data"
"2265","2021-04-01 17:29:46.353863","52.210.184.200","192.168.0.101","TLSv1.2","97","Application Data"
"2266","2021-04-01 17:29:46.354369","192.168.0.101","52.210.184.200","TCP","66","58088  >  443 [ACK] Seq=4931 Ack=4930 Win=8292 Len=0 TSval=3481869200 TSecr=1898867"
"2267","2021-04-01 17:29:57.074325","192.168.0.101","34.240.107.124","TCP","66","[TCP Keep-Alive] 49730  >  443 [ACK] Seq=4930 Ack=4930 Win=1002 Len=0 TSval=2202437378 TSecr=1115754559"
"2268","2021-04-01 17:29:57.096356","34.240.107.124","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  49730 [ACK] Seq=4930 Ack=4931 Win=120 Len=0 TSval=1115769634 TSecr=2202422325"
"2269","2021-04-01 17:30:01.426126","192.168.0.101","52.210.184.200","TCP","66","[TCP Keep-Alive] 58088  >  443 [ACK] Seq=4930 Ack=4930 Win=8292 Len=0 TSval=3481884272 TSecr=1898867"
"2270","2021-04-01 17:30:01.445822","52.210.184.200","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  58088 [ACK] Seq=4930 Ack=4931 Win=425 Len=0 TSval=1913959 TSecr=3481869200"
"2271","2021-04-01 17:30:12.178201","192.168.0.101","34.240.107.124","TCP","66","[TCP Keep-Alive] 49730  >  443 [ACK] Seq=4930 Ack=4930 Win=1002 Len=0 TSval=2202452483 TSecr=1115769634"
"2272","2021-04-01 17:30:12.200171","34.240.107.124","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  49730 [ACK] Seq=4930 Ack=4931 Win=120 Len=0 TSval=1115784738 TSecr=2202422325"
"2273","2021-04-01 17:30:16.530306","192.168.0.101","52.210.184.200","TCP","66","[TCP Keep-Alive] 58088  >  443 [ACK] Seq=4930 Ack=4930 Win=8292 Len=0 TSval=3481899377 TSecr=1913959"
"2274","2021-04-01 17:30:16.550578","52.210.184.200","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  58088 [ACK] Seq=4930 Ack=4931 Win=425 Len=0 TSval=1929064 TSecr=3481869200"
